hashtag,cleaned_tweet,date,subjectivity,polarity,sentiment_class,topic
Richard Ngatia,  Richard Ngatia Even his Face looks Corrupt,2022-04-04,1.0,-0.5,negative,0
Richard Ngatia,  It is all about pinning location hereit will always go down    Ksh3800 eachavailable in different sizes and more varie,2022-04-04,0.46296296296296297,0.11481481481481481,positive,2
Richard Ngatia,   Our country produces enough to feed us all Alas for lack of organization we are forced to beg for food aid Its this aid th,2022-04-04,0.5666666666666667,-0.23333333333333336,negative,0
Richard Ngatia,Latest Ultrabook Hp probook 450 G7 10th Gen i5 8gb ram 1TB storage 156 HD Screen Display  Nvidia Graphics  W ,2022-04-04,0.9,0.5,positive,1
Richard Ngatia,  A science laboratory for Mbayo Day Secondary School in Igembe North ConstituencyMeru County cost the public millions fo,2022-04-04,0.18333333333333332,-0.15,negative,0
Richard Ngatia,  kenya When you meet your girlfriends bestie   NikujaribuTu BarcaSevilla TAMU Pipeline lampard Tanzania Bridgerton season,2022-04-04,0.0,0.0,neutral,0
Richard Ngatia,  OSCAR SUDI I am surprised that President Uhuru is saying the country would burn if something happened to Raila  Ngilu,2022-04-04,0.9,0.1,positive,2
Richard Ngatia,  I think insanity is voting 3 times then blaming the personRaila who told his people not to voteUhuruRuto was god ch,2022-04-04,0.0,0.0,neutral,0
Richard Ngatia,  Mr President is Deputy President a child of a lesser GodIs Raila  Odinga trigger for violence in Kenya wh,2022-04-04,0.5,0.0,neutral,2
Richard Ngatia,   Our country produces enough to feed us all Alas for lack of organization we are forced to beg for food aid Its this aid th,2022-04-04,0.5666666666666667,-0.23333333333333336,negative,0
Richard Ngatia,  When will our problems trend at the top High cost of living high costs of petroleum products and cooking gas  Trends Ric,2022-04-04,0.5266666666666667,0.2733333333333334,positive,2
Richard Ngatia,  OSCAR SUDI I am surprised that President Uhuru is saying the country would burn if something happened to Raila  Ngilu,2022-04-04,0.9,0.1,positive,2
Richard Ngatia,  Richard Ngatia Even his Face looks Corrupt,2022-04-04,1.0,-0.5,negative,0
Richard Ngatia,   Our country produces enough to feed us all Alas for lack of organization we are forced to beg for food aid Its this aid th,2022-04-04,0.5666666666666667,-0.23333333333333336,negative,0
Richard Ngatia,  Get your home interior doors installation today  Were top dealers in  Mahogany doors Panel doors flush doo,2022-04-04,0.5,0.5,positive,0
Richard Ngatia,  How Dynasties and Mr President are chasing the Hustler Ruto  WaiguruAwiti Richard Ngatia Pipeline ,2022-04-04,0.0,0.0,neutral,1
Richard Ngatia,  Richard Ngatia Even his Face looks Corrupt,2022-04-04,1.0,-0.5,negative,0
Richard Ngatia,  Richard Ngatia Even his Face looks Corrupt,2022-04-04,1.0,-0.5,negative,0
Richard Ngatia,  Richard Ngatia Even his Face looks Corrupt,2022-04-04,1.0,-0.5,negative,0
Richard Ngatia,  Richard Ngatia Even his Face looks Corrupt,2022-04-04,1.0,-0.5,negative,0
Somaliland,  I spoke on the phone with my brother  President  of Somaliland I share the pain of the tragedy and the huge,2022-04-04,0.9,0.4000000000000001,positive,2
Somaliland,  The Somaliland Fire amp Rescue Service operates permanent emergencies including burning houses evacuating people includin,2022-04-04,0.0,0.0,neutral,2
Somaliland,  We will rebuild our city same as we rebuilt it from scratch when every building and all infrastructures were destroyed,2022-04-04,0.125,0.0,neutral,2
Somaliland,  Somaliland shouldnt accept that money,2022-04-04,0.0,0.0,neutral,2
Somaliland,  getachew A somewhat long over due message to our brothers and sisters in Somaliland and P esident MisseBihiAbdi on account of,2022-04-04,0.3875,-0.0875,negative,2
Somaliland,  Tonight 2230 Pm  Twitter Space How can the Somaliland diaspora amp the rest of the world help the victims of t,2022-04-04,0.0,0.0,neutral,2
Somaliland,  yusefsalaam EMERGENCY FUNDRAISER Woke up this morning in Somaliland to see that a fire started last night and destroyed peoples,2022-04-04,0.06666666666666667,0.0,neutral,2
Somaliland,  I stand with my country the Republic of Somaliland and our democratically elected righteous amp upright president ,2022-04-04,0.0,0.0,neutral,2
Somaliland, You cant even keep your story straight first it was only about the SNM once that was debunked now he ta ,2022-04-04,0.5777777777777778,0.15,positive,0
Somaliland,  Politics is a way of life but not the right time to politicize humanitarian aid from the people of Somalia Being a keyboar,2022-04-04,0.5357142857142857,0.2857142857142857,positive,0
Somaliland,  Truly saddened Regional as well as international development partners should quickly offer a helping hand to the peopl,2022-04-04,0.25,0.16666666666666666,positive,2
Somaliland,   Your abuses are inconsequential In 1991 Somalilanders spoke amp declared independence ,2022-04-04,0.0,0.0,neutral,1
Somaliland,  Every single Somaliland person will rebuild Hargeisa after this fire We have done it before and we will do it again,2022-04-04,0.21428571428571427,-0.07142857142857142,negative,2
Somaliland,  Hargeisa Market In Somaliland Faces Huge Fire Outbreak   ,2022-04-04,0.9,0.4000000000000001,positive,2
Somaliland,  Its incredible news to wake up with that somaliland business community met last night to set up a committee to support the,2022-04-04,0.48333333333333334,0.45,positive,0
Somaliland,  Today is International Mine Awareness Day Since the 1990s the United States has provided over 37 million to ,2022-04-04,0.0,0.0,neutral,0
Somaliland, Thank youSomaliland should learn frm Ukraines suffering amp resilience amp go on their own Intl co ,2022-04-04,1.0,0.6,positive,0
Somaliland,  The failed state of Somalia is using Somaliland Fire Tragedy to get  to lift funding restrictions due to their undemo,2022-04-04,0.3375,-0.3125,negative,2
Somaliland,  Youth Help The Waaheen Market in Hargeisa Somaliland ,2022-04-04,0.0,0.0,neutral,2
Somaliland,  In solidarity with Abdikarim Ahmed Mooge what hes dealing with is a nightmare for any Mayor of major city HargeysaFire  I,2022-04-04,0.5,0.0625,positive,0
Somaliland,  getachew A somewhat long over due message to our brothers and sisters in Somaliland and P esident MisseBihiAbdi on account of,2022-04-04,0.3875,-0.0875,negative,2
Somaliland,  FCDO On MineAwarenessDay Id like to thank our friends  and  for their extraordinary work making th,2022-04-04,1.0,0.3333333333333333,positive,2
Somaliland,Politics divides Somalis but when calamity happens they help each other Somalia Somaliland DDS Hargeisa ,2022-04-04,0.375,-0.125,negative,2
Somaliland,  Wow no shame here it is clear the State Department is implementing on dividing Somalia W ,2022-04-04,0.6916666666666667,0.1,positive,1
Somaliland,   Come on Wales amp beyond please support this Go Fund Me organised by the Wales Somaliland Community  yes even a PENNY w,2022-04-04,0.0,0.0,neutral,0
Somaliland,  We wish the People of Somaliland quick recovery following the devastating fire in Hargeisa  ,2022-04-04,0.5333333333333333,-0.22222222222222224,negative,2
Somaliland,  Islamic Relief has been operational in Somaliland  since 2008 Our teams on the ground is committed to working with th,2022-04-04,0.0,0.0,neutral,2
Somaliland,  In solidarity with Abdikarim Ahmed Mooge what hes dealing with is a nightmare for any Mayor of major city HargeysaFire  I,2022-04-04,0.5,0.0625,positive,0
Somaliland,  I spoke on the phone with my brother  President  of Somaliland I share the pain of the tragedy and the huge,2022-04-04,0.9,0.4000000000000001,positive,2
Somaliland,  getachew A somewhat long over due message to our brothers and sisters in Somaliland and P esident MisseBihiAbdi on account of,2022-04-04,0.3875,-0.0875,negative,2
Somaliland,  Devastating fire Devastating news from Hargeisa The good news no one appears to have been killed Somaliland,2022-04-04,0.65,-0.375,negative,2
Somaliland,Tonight 2230 Pm  Twitter Space How can the Somaliland diaspora amp the rest of the world help the vict ,2022-04-04,0.0,0.0,neutral,2
Somaliland,  For the people of Hargeisa Somaliland HargeisaMarketFire,2022-04-04,0.0,0.0,neutral,2
Somaliland,  getachew A somewhat long over due message to our brothers and sisters in Somaliland and P esident MisseBihiAbdi on account of,2022-04-04,0.3875,-0.0875,negative,2
Somaliland,  In solidarity with Abdikarim Ahmed Mooge what hes dealing with is a nightmare for any Mayor of major city HargeysaFire  I,2022-04-04,0.5,0.0625,positive,0
Somaliland,  Gazette Residents of the capital of Somaliland Hargeisa have woken to scenes of devastation after fire tore through the main,2022-04-04,0.3333333333333333,0.16666666666666666,positive,2
Somaliland,  ji In another news   Kenya expressed solidarity with Somaliland after a fire at a market on Friday which is cons,2022-04-04,0.0,0.0,neutral,2
Somaliland,  abu abood     Somaliland never stopped a day helping Somalia if we accepted,2022-04-04,0.0,0.0,neutral,2
Somaliland, You are telling me not to adhere by the laws of UN which was created by the west which also always ,2022-04-04,0.0,0.0,neutral,1
Somaliland,Help The Waaheen Market in Hargeisa Somaliland ,2022-04-04,0.0,0.0,neutral,2
Somaliland,  Liaison Kenya is in solidarity with the people and government of the Republic of Somaliland in this tragic time Kenya will wa,2022-04-04,0.75,-0.75,negative,2
Somaliland,  I BreakTheSilence on Somaliland Partnership Act in the US HOP   must respect Somalias sovere,2022-04-04,0.0,0.0,neutral,1
Somaliland,  Kenya stand in solidarity with the people of Somaliland ,2022-04-04,0.0,0.0,neutral,2
Somaliland,  hudahassan    these r ways the diaspora has donated but its an issue officials are trying to address,2022-04-04,0.0,0.0,neutral,2
Somaliland,  Ibrahim Somaliland government should learn from HargeisaMarketFire we move to cashless economy and digital payments   People,2022-04-04,0.0,0.0,neutral,2
Somaliland,  getachew A somewhat long over due message to our brothers and sisters in Somaliland and P esident MisseBihiAbdi on account of,2022-04-04,0.3875,-0.0875,negative,2
Somaliland,  Islamic Relief has been operational in Somaliland  since 2008 Our teams on the ground is committed to working with th,2022-04-04,0.0,0.0,neutral,2
Somaliland,  Kenya will recognise the independence of Somaliland soon,2022-04-04,0.0,0.0,neutral,2
Somaliland,  Saddened to see the aftermath of the fire in Hargeisa with such destruction in the open market that is the economic heart,2022-04-04,0.39999999999999997,0.06666666666666667,positive,2
Somaliland,I rain down my praise on  fire fighters to take on their responsibilities selflessly during difficult ti ,2022-04-04,0.6444444444444445,-0.3277777777777778,negative,0
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,Home Boxing Punching bag 22kg  Kshs11500 40kg  Kshs 15500 To place an order reach us on 0726318886 Location K ,2022-04-04,0.0,0.0,neutral,2
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  These Kenyattas are evil They are bypassing politics and going for the soul  How dare the Kenyattas touch the heads of any M,2022-04-04,1.0,-1.0,negative,2
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  kyalo  By virtue of being Kenyattas person even at that tender age Mama Ngina would have known ,2022-04-04,0.0,0.0,neutral,2
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Wewe ni wa wapi When Jomo Kenyatta died at 78 Ngina was not even 30 Dean kimathi were Ke ,2022-04-04,0.0,0.0,neutral,1
Jomo,   Jomo died in 1978 It has taken 44 years and an election campaign for his family to realize FM Muthoni Kīrī,2022-04-04,0.0,0.0,neutral,1
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  These Kenyattas are evil They are bypassing politics and going for the soul  How dare the Kenyattas touch the heads of any M,2022-04-04,1.0,-1.0,negative,2
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo, JoMo will be firing up the cash machine as we speak,2022-04-04,0.0,0.0,neutral,2
Jomo,  Our own son I thought Uhuru is the son of Jomo Kenyatta and Mama Ngina,2022-04-04,1.0,0.6,positive,0
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  These Kenyattas are evil They are bypassing politics and going for the soul  How dare the Kenyattas touch the heads of any M,2022-04-04,1.0,-1.0,negative,2
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Jomo Kenyatta was a colonial project  They branded him Mau Mau to make him acceptable among the Kikuyu  After Mau Mau kille,2022-04-04,0.0,0.0,neutral,1
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  Oginga Odinga fought Jomo Kenyatta for 2nd liberation  fought Moi for 2nd liberation He fought Uhuru for 2nd,2022-04-04,0.0,0.0,neutral,2
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Jomo Kenyatta was a colonial project  They branded him Mau Mau to make him acceptable among the Kikuyu  After Mau Mau kille,2022-04-04,0.0,0.0,neutral,1
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,  Mama Ngina Kenyatta the gracious Kenyas first first lady wife to the late Mzee Jomo Kenyatta and mother president Uh,2022-04-04,0.4222222222222222,0.06666666666666667,positive,1
Jomo,  Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA FuelSh,2022-04-04,0.75,0.8,positive,0
Jomo,Great opportunity is here Register deposit and log in here to claim  PB 7290013  EPRA ,2022-04-04,0.75,0.8,positive,0
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  Jomo Kenyatta was a colonial project  They branded him Mau Mau to make him acceptable among the Kikuyu  After Mau Mau kille,2022-04-04,0.0,0.0,neutral,1
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,   So because Jomo acquired land illegally gives Ruto the same rights Lord help our voters,2022-04-04,0.3125,-0.25,negative,1
Jomo,  Jomo Kenyatta refused to recognize the mau mau role in liberation war and stole their land after the settler left In defi,2022-04-04,0.0,0.0,neutral,2
Jomo,  Jomos neardeity status is under assault from DP Ruto     ,2022-04-04,0.0,0.0,neutral,2
Jomo,Jomos neardeity status is under assault from DP Ruto    ,2022-04-04,0.0,0.0,neutral,2
Jomo,  Jomo Kenyatta refused to recognize the mau mau role in liberation war and stole their land after the settler left In defi,2022-04-04,0.0,0.0,neutral,2
Jomo,  Jomo Kenyatta refused to recognize the mau mau role in liberation war and stole their land after the settler left In defi,2022-04-04,0.0,0.0,neutral,2
Jomo,  Ngina Kenyatta shaving Muthoni Wa Kirima is abomination It is continuity of humiliating Mau Mau Ngina was never freed,2022-04-04,0.0,0.0,neutral,1
Jomo,  Jomo Kenyatta was a colonial project  They branded him Mau Mau to make him acceptable among the Kikuyu  After Mau Mau kille,2022-04-04,0.0,0.0,neutral,1
Peaky Blinders,  MgC Today is the last Peaky Blinders episode EVER  It is time to rewatch this ICONIC scene  ,2022-04-04,0.32222222222222224,0.19999999999999998,positive,0
Peaky Blinders,  PEAKY BLINDERS has officially come to an end ,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,Im more disappointed that Peaky Blinders has finished than I am at not getting a ticket for the Blues game ,2022-04-04,0.5125,-0.1375,negative,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the last ten yea,2022-04-04,0.2916666666666667,0.275,positive,0
Peaky Blinders,  peaky blinders S3E6  S6E6 ,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,  GOT Peaky blinders Vikings Prison break Ozark Breaking bad 24 Banshee Power  Name one TV show that deserves to be on this l,2022-04-04,0.5333333333333333,-0.29999999999999993,negative,0
Peaky Blinders,  This one is for all you wonderful Peaky Blinders fans   Words by   Watch the final episode of PeakyBl,2022-04-04,0.7999999999999999,0.3666666666666667,positive,0
Peaky Blinders,  Anyway the whole world is going to sht but Peaky Blinders nailed the landing which is the most difficult thing to do,2022-04-04,0.575,0.07500000000000001,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,  This one is for all you wonderful Peaky Blinders fans   Words by   Watch the final episode of PeakyBlinders on BB,2022-04-04,0.7999999999999999,0.3666666666666667,positive,0
Peaky Blinders,got 4 eps of peaky blinders to finish,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,manifesting a role in the Peaky Blinders film,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,I dont think Peaky blinders S6EP6 is the last one Im happy what ever happen to micheal gray at episode 6 Fucking hate his character,2022-04-04,0.5916666666666667,0.024999999999999994,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the last ten yea,2022-04-04,0.2916666666666667,0.275,positive,0
Peaky Blinders,Now we Peaky Blinders rest ,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,  Join us one last time   By Order of the Peaky Blinders,2022-04-04,0.23333333333333334,0.05,positive,0
Peaky Blinders,  Join us one last time   By Order of the Peaky Blinders,2022-04-04,0.23333333333333334,0.05,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,You got 3030 Put on your best cap Youre a Peaky Blinder now son  ,2022-04-04,0.35,0.55,positive,0
Peaky Blinders,Ye da cried when Peaky Blinders finished,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,   what an ending to the most incredible series to ever grace our tv screens well done peaky blinders ill miss you PeakyBl,2022-04-04,0.7,0.25,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,  MgC Today is the last Peaky Blinders episode EVER  It is time to rewatch this ICONIC scene  ,2022-04-04,0.32222222222222224,0.19999999999999998,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the last ten yea,2022-04-04,0.2916666666666667,0.275,positive,0
Peaky Blinders,   peaky blinders certainly did go out with a bang ,2022-04-04,0.4857142857142857,0.15714285714285714,positive,0
Peaky Blinders,  peaky blinders S3E6  S6E6 ,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,my dumbass almost clicked one of the peaky blinders trends skjsk gotta dodge the spoilers,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,Peaky Blinders divides fans with its last ever episode ,2022-04-04,0.23333333333333334,0.05,positive,0
Peaky Blinders,I didnt watch the last season of peaky blinders yet,2022-04-04,0.23333333333333334,0.05,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the last ten yea,2022-04-04,0.2916666666666667,0.275,positive,0
Peaky Blinders,Starting peaky blinders guess if i m gonna love it or not,2022-04-04,0.3666666666666667,0.19999999999999998,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,By order of the peaky blinders,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,   champ  Nah man u prefer breaking bad dont trash peaky blindersbreaking ,2022-04-04,0.5333333333333333,-0.29999999999999993,negative,0
Peaky Blinders,Duke Shelby needs to be on a Peaky Blinderss Sequel ,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,  What we know about the Peaky Blinders movie release date    PeakyBlinders ,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,That Peaky Blinders ending is fking EPICCC Tommy on flames,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the last ten yea,2022-04-04,0.2916666666666667,0.275,positive,0
Peaky Blinders,Now that Peaky Blinders has fully established the idea that dead people appear in visions to Tommy it would make s ,2022-04-04,0.4,-0.05,negative,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,  Thanks for watching PeakyBlinders  Thank you to all the incredible fans who have been a part of the journey over the,2022-04-04,0.55,0.55,positive,0
Peaky Blinders,  the good old days in peaky blinders ,2022-04-04,0.4000000000000001,0.3,positive,0
Peaky Blinders,  Me waiting for the Peaky Blinders movie in 2024 like PeakyBlinders ,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,  By order of the Peaky Fcking Blinders    NFT  nearNFTs  PARAS  NEAR  MyEyes ,2022-04-04,0.4,0.1,positive,0
Peaky Blinders,  Writing acting scenography so many layers Peaky Blinders is a show like no other before amp I doubt if something e,2022-04-04,0.31875,0.165625,positive,0
Peaky Blinders,  ONE LAST DEAL TO BE DONE THEN WE PEAKY BLINDERS REST ,2022-04-04,0.23333333333333334,0.05,positive,0
kalenjins,  otwoma254  KALENJINS are Kenyans they won Kenya won that was an international event not ,2022-04-04,0.0,0.0,neutral,2
kalenjins, Theres always a misconception that Luos are violent Historically Kalenjins are the most violent ,2022-04-04,0.625,-0.275,negative,0
kalenjins,  lol kalenjins have exited longer than Kenya I mean Kenya was formed in the 60s,2022-04-04,0.69375,0.24375000000000002,positive,0
kalenjins,  brian The handlers of Deputy President Ruto should blacklist Luo Nyanza from being visited by Williamthis is in the best inter,2022-04-04,0.3,1.0,positive,0
kalenjins,  Great offer this week  Pure clay cooking amp serving pots Healthier meals starts with preparation  3pc set  jiko at 24,2022-04-04,0.625,0.5071428571428571,positive,0
kalenjins,  He was our Winner for the JengwaNaMESH Challenge and has been awarded 5K to boost the implementation of his idea Here we mak,2022-04-04,0.0,0.0,neutral,0
kalenjins,  Purchase quality and BEST PRICED furniture from    FOR ORDERS CallWhatsApp 0703925459  Delivery Done Countrywi,2022-04-04,0.3,1.0,positive,2
kalenjins,  Have these elegant furniture from the top plug in town   Deliveries are done country wide Call or whatsapp us o,2022-04-04,0.6333333333333333,0.3,positive,0
kalenjins,  Mumbi William Ruto enjoys overwhelming support from Kikuyus and Kalenjins  Like TRUE Retweet FALSE ,2022-04-04,0.75,0.14999999999999997,positive,1
kalenjins,   Kalenjins must refused to be used Its a political year and you are the main target watch out Ruto is shining and they,2022-04-04,0.21666666666666667,0.08333333333333333,positive,2
kalenjins,  brian Dear Kalenjinsbe very carefulSomebody is working hard to turn you against other communities desist from overreactingM,2022-04-04,0.4055555555555555,-0.07222222222222223,negative,2
kalenjins,   Kalenjins under siege Theyre being provoked to set a trap and blame Ruto for any violence I urge the people of Rift Valle,2022-04-04,0.0,0.0,neutral,1
kalenjins,  brian The handlers of Deputy President Ruto should blacklist Luo Nyanza from being visited by Williamthis is in the best inter,2022-04-04,0.3,1.0,positive,0
kalenjins,  brian Dear Kalenjinsbe very carefulSomebody is working hard to turn you against other communities desist from overreactingM,2022-04-04,0.4055555555555555,-0.07222222222222223,negative,2
kalenjins,  After RailaUhuru handshake the Kikuyu were left ambivalent But it was the turn of Kalenjins to wish Raila dead For causing th,2022-04-04,0.2,-0.1,negative,2
kalenjins,  brian The handlers of Deputy President Ruto should blacklist Luo Nyanza from being visited by Williamthis is in the best inter,2022-04-04,0.3,1.0,positive,0
kalenjins,  mainga Mutai why didnt they write KALENJINS on the jerseys and instead KENYA ,2022-04-04,0.0,0.0,neutral,1
kalenjins,  brian The handlers of Deputy President Ruto should blacklist Luo Nyanza from being visited by Williamthis is in the best inter,2022-04-04,0.3,1.0,positive,0
kalenjins,  What a Day for KALENJINS  Titus Kipruto won the 20th edition of the Milano Marathon in Italy   Vivian Kiplagat won the women,2022-04-04,0.0,0.0,neutral,0
kalenjins,  What a Day for KALENJINS  Titus Kipruto won the 20th edition of the Milano Marathon in Italy   Vivian Kiplagat won the women,2022-04-04,0.0,0.0,neutral,0
kalenjins,  What a Day for KALENJINS  Titus Kipruto won the 20th edition of the Milano Marathon in Italy   Vivian Kiplagat won the women,2022-04-04,0.0,0.0,neutral,0
kalenjins,  KIKUYUS freed from KENYATTAS  KALENJINS freed from MOIS   LUOS are still waiting for Cyprus Awati to save them from ODING,2022-04-04,0.0,0.0,neutral,1
kalenjins, In their jerseys its always written KENYA and not KALENJINS why ,2022-04-04,0.0,0.0,neutral,0
kalenjins,  Kalenjins run for Uganda USA Qatar Netherlands  the tribe is bigger than Kenya,2022-04-04,0.5,0.0,neutral,2
kalenjins,  brian The handlers of Deputy President Ruto should blacklist Luo Nyanza from being visited by Williamthis is in the best inter,2022-04-04,0.3,1.0,positive,0
kalenjins,  Denno Kikuyus and kalenjins make 41 percent of the total registered votersif you include the small number of the luhya nat,2022-04-04,0.575,-0.125,negative,1
kalenjins,Kikuyus and kalenjins make 41 percent of the total registered votersif you include the small number of the luhya ,2022-04-04,0.575,-0.125,negative,1
kalenjins,  Kalenjins under siege Theyre being provoked to set a trap and blame Ruto for any violence I urge the people of Rift Va,2022-04-04,0.0,0.0,neutral,1
kalenjins,  brian Dear Kalenjinsbe very carefulSomebody is working hard to turn you against other communities desist from overreactingM,2022-04-04,0.4055555555555555,-0.07222222222222223,negative,2
kalenjins,  Its not about Kalenjins Kikuyus Luos Kambas Luyhas Somalis Maasai BUT its about The HIGH COST of living  NEOCOLONIA,2022-04-04,0.5399999999999999,0.16,positive,1
kalenjins,  brian The handlers of Deputy President Ruto should blacklist Luo Nyanza from being visited by Williamthis is in the best inter,2022-04-04,0.3,1.0,positive,0
kalenjins, otwoma254  Ok youre not tribal Doesnt change the fact that Kalenjins won,2022-04-04,0.5,0.5,positive,0
